image,run,simple_sugars,complex_sugars,proteins,fats,dietary_fibers,explanation
022.jpg,78,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,79,25,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (25g from natural fruit sugars). They contain minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,80,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,81,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,82,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains negligible complex sugars (0g), as fruit juices typically do not include starch or whole grains. Protein and fat content are minimal (0g each), as fruit juices are not significant sources of these nutrients. Dietary fiber is very low (1g), as most fiber is removed during juicing."
022.jpg,83,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,84,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,85,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,86,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (0g), negligible protein (0g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,87,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,88,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,89,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,90,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,91,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,92,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, orange, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,93,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,94,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,96,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (0g), negligible protein (0g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,97,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
022.jpg,98,35,0,0,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit, mango, and possibly others. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (0g), negligible protein (0g), and no fats (0g). The small amount of dietary fiber (1g) comes from pulp residue in the juice."
022.jpg,99,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely a blend of tropical fruits such as passion fruit and possibly mango or orange. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). They contain minimal complex sugars (2g), very little protein (1g), and negligible fat (0g). The small amount of dietary fiber (1g) likely comes from pulp residue in the juice."
022.jpg,100,35,2,1,0,1,"This appears to be a bottle of multivitamin juice, likely fruit-based. Fruit juices are primarily composed of simple sugars (35g from natural fruit sugars). It contains minimal complex sugars (2g), a very small amount of protein (1g), negligible fat (0g), and a small amount of dietary fiber (1g) from pulp residue in the juice."
025.jpg,1,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,2,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,3,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,4,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients. Dietary fibers are minimal (1g) as neither honey nor yogurt are significant sources of fiber."
025.jpg,5,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,6,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,7,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,8,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from any added stabilizers or thickeners. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,9,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,10,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from any added stabilizers or thickeners. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,11,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,12,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,13,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,14,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,15,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,16,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,17,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from any added stabilizers or thickeners. Dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,18,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,19,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,20,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added starches or milk solids. The dietary fiber content is minimal (1g), likely from any small traces in the yogurt or honey."
025.jpg,21,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,22,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,23,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,24,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), likely from any small traces in the yogurt or honey."
025.jpg,25,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,26,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,27,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,28,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fiber is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,29,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,30,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,31,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,32,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,33,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,34,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,35,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,36,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,37,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,38,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,39,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,40,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,41,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,42,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,43,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,44,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,45,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,46,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal, estimated at 1g, as neither honey nor yogurt are significant sources of fiber."
025.jpg,47,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,48,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,49,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,50,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,51,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from any added stabilizers or thickeners. Dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,52,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,55,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,56,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. The dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,57,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from lactose. The dietary fiber content is minimal (1g), as neither honey nor yogurt is a significant source of fiber."
025.jpg,58,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides protein (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fiber content is minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,59,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,60,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,61,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides most of the protein (10g) and some fats (5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,62,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt may also contain a small amount of complex sugars (5g) from added ingredients or stabilizers. Dietary fibers are minimal in this meal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,63,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
025.jpg,64,25,5,10,5,1,"The meal consists of a jar of honey and a container of lemon-flavored yogurt. Honey is primarily composed of simple sugars, contributing approximately 25g. The yogurt provides proteins (around 10g) and some fats (about 5g). The yogurt also contains a small amount of complex sugars (5g) from any added stabilizers or milk solids. Dietary fibers are minimal (1g), as neither honey nor yogurt are significant sources of fiber."
